HGNC.ID,HGNCsymbol,Approved.name,OMIM.ID,UniProt.ID,Mendelian.noXY,PathogenicMut.ClinVar,Autosomal.Recessive,Autosomal.Dominant,HaploinsufficientLv3.ClinGen,Haploinsufficient.Tx61,Homo.LoF.tolerant,Essential.CRISPR,NonEssential.CRISPR,Kinase,DRG.Wood,Detected.all.4673,Detected.K.2623,Detected.C.3817,Detected.CK.1767
HGNC:24930,TMEM176A,transmembrane protein 176A,610334,Q96HP8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29596,TMEM176B,transmembrane protein 176B,610385,Q3YBM2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28143,TMEM177,transmembrane protein 177,,Q53S58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28517,TMEM178A,transmembrane protein 178A,,Q8NBL3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:44112,TMEM178B,transmembrane protein 178B,,H3BS89,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20137,TMEM179,transmembrane protein 179,,Q6ZVK1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33744,TMEM179B,transmembrane protein 179B,,Q7Z7N9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20958,TMEM181,transmembrane protein 181,613209,Q9P2C4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26391,TMEM182,transmembrane protein 182,,Q6ZP80,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20173,TMEM183A,transmembrane protein 183A,,Q8IXX5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28797,TMEM184A,transmembrane protein 184A,,Q6ZMB5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1310,TMEM184B,transmembrane protein 184B,,Q9Y519,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25587,TMEM184C,transmembrane protein 184C,613937,Q9NVA4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17125,TMEM185A,transmembrane protein 185A,300031,Q8NFB2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18896,TMEM185B,transmembrane protein 185B,,Q9H7F4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24530,TMEM186,transmembrane protein 186,,Q96B77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13705,TMEM187,transmembrane protein 187,300059,Q14656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29632,TMEM190,transmembrane protein 190,,Q8WZ59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33600,TMEM191B,transmembrane protein 191B,,P0C7N4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33601,TMEM191C,transmembrane protein 191C,,A6NGB0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26775,TMEM192,transmembrane protein 192,,Q8IY95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:22431,TMEM196,transmembrane protein 196,,Q5HYL7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33704,TMEM198,transmembrane protein 198,,Q66K66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18085,TMEM199,transmembrane protein 199,616815,Q8N511,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21075,TMEM200A,transmembrane protein 200A,,Q86VY9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33785,TMEM200B,transmembrane protein 200B,,Q69YZ2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:37208,TMEM200C,transmembrane protein 200C,,A6NKL6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33719,TMEM201,transmembrane protein 201,,Q5SNT2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33733,TMEM202,transmembrane protein 202,,A6NGA9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28217,TMEM203,transmembrane protein 203,616499,Q969S6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14158,TMEM204,transmembrane protein 204,611002,Q9BSN7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29631,TMEM205,transmembrane protein 205,613771,Q6UW68,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:33705,TMEM207,transmembrane protein 207,614786,Q6UWW9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:25015,TMEM208,transmembrane protein 208,,Q9BTX3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21898,TMEM209,transmembrane protein 209,,Q96SK2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:34059,TMEM210,transmembrane protein 210,,A6NLX4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33725,TMEM211,transmembrane protein 211,,Q6ICI0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:34295,TMEM212,transmembrane protein 212,,A6NML5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:27220,TMEM213,transmembrane protein 213,,A2RRL7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25983,TMEM214,transmembrane protein 214,615301,Q6NUQ4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33816,TMEM215,transmembrane protein 215,,Q68D42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25018,TMEM216,transmembrane protein 216,613277,Q9P0N5,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21238,TMEM217,transmembrane protein 217,,Q8N7C4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:27344,TMEM218,transmembrane protein 218,,A2RU14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25201,TMEM219,transmembrane protein 219,,Q86XT9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33757,TMEM220,transmembrane protein 220,,Q6QAJ8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21943,TMEM221,transmembrane protein 221,,A6NGB7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25363,TMEM222,transmembrane protein 222,,Q9H0R3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28464,TMEM223,transmembrane protein 223,,A0PJW6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:32390,TMEM225,transmembrane protein 225,,Q6GV28,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:53075,TMEM225B,transmembrane protein 225B,,P0DP42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:37279,TMEM229A,transmembrane protein 229A,,B2RXF0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20130,TMEM229B,transmembrane protein 229B,619022,Q8NBD8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:15876,TMEM230,transmembrane protein 230,617019,Q96A57,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:37234,TMEM231,transmembrane protein 231,614949,Q9H6L2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:37270,TMEM232,transmembrane protein 232,,C9JQI7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:37219,TMEM233,transmembrane protein 233,618296,B4DJY2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28837,TMEM234,transmembrane protein 234,,Q8WY98,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:27563,TMEM235,transmembrane protein 235,,A6NFC5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:23473,TMEM236,transmembrane protein 236,,Q5W0B7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14432,TMEM237,transmembrane protein 237,614423,Q96Q45,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:40042,TMEM238,transmembrane protein 238,,C9JI98,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:40044,TMEM239,transmembrane protein 239,,Q8WW34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25186,TMEM240,transmembrane protein 240,616101,Q5SV17,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:31723,TMEM241,transmembrane protein 241,615430,Q24JQ0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17206,TMEM242,transmembrane protein 242,,Q9NWH2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21707,TMEM243,transmembrane protein 243,616993,Q9BU79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21571,TMEM244,transmembrane protein 244,,Q5VVB8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1363,TMEM245,transmembrane protein 245,,Q9H330,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:42967,TMEM247,transmembrane protein 247,,A6NEH6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25476,TMEM248,transmembrane protein 248,,Q9NWD8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:44155,TMEM249,transmembrane protein 249,,Q2WGJ8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:31009,TMEM250,transmembrane protein 250,,H0YL14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20218,TMEM251,transmembrane protein 251,,Q8N6I4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28537,TMEM252,transmembrane protein 252,,Q8N6L7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:32545,TMEM253,transmembrane protein 253,,P0C7T8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25804,TMEM254,transmembrane protein 254,,Q8TBM7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26086,TMEM255A,transmembrane protein 255A,,Q5JRV8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28297,TMEM255B,transmembrane protein 255B,,Q8WV15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28618,TMEM256,transmembrane protein 256,617779,Q8N2U0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1164,TMEM258,transmembrane protein 258,617615,P61165,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
HGNC:17039,TMEM259,transmembrane protein 259,611011,Q4ZIN3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20185,TMEM260,transmembrane protein 260,617449,Q9NX78,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:49389,TMEM262,transmembrane protein 262,,E9PQX1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28281,TMEM263,transmembrane protein 263,,Q8WUH6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:51241,TMEM265,transmembrane protein 265,,A0A087WTH1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26763,TMEM266,transmembrane protein 266,618691,Q2M3C6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26139,TMEM267,transmembrane protein 267,,Q0VDI3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24513,TMEM268,transmembrane protein 268,,Q5VZI3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:52381,TMEM269,transmembrane protein 269,,A0A1B0GVZ9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:23018,TMEM270,transmembrane protein 270,612547,Q6UE05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:53639,TMEM271,transmembrane protein 271,,A0A286YF58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26737,TMEM272,transmembrane protein 272,,A0A1B0GTI8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:27274,TMEM273,transmembrane protein 273,,Q5T292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11870,TMF1,TATA element modulatory factor 1,601126,P82094,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:30800,TMIE,transmembrane inner ear,607237,Q8NEW7,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False
HGNC:32431,TMIGD1,transmembrane and immunoglobulin domain containing 1,,Q6UXZ0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:28324,TMIGD2,transmembrane and immunoglobulin domain containing 2,614715,Q96BF3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:51375,TMIGD3,transmembrane and immunoglobulin domain containing 3,,P0DMS9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18308,TMLHE,"trimethyllysine hydroxylase, epsilon",300777,Q9NVH6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11871,TMOD1,tropomodulin 1,190930,P28289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11872,TMOD2,tropomodulin 2,602928,Q9NZR1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11873,TMOD3,tropomodulin 3,605112,Q9NYL9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:11874,TMOD4,tropomodulin 4,605834,Q9NZQ9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33865,TMPPE,transmembrane protein with metallophosphoesterase domain,,Q6ZT21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11876,TMPRSS2,transmembrane serine protease 2,602060,O15393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11877,TMPRSS3,transmembrane serine protease 3,605511,P57727,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11878,TMPRSS4,transmembrane serine protease 4,606565,Q9NRS4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14908,TMPRSS5,transmembrane serine protease 5,606751,Q9H3S3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16517,TMPRSS6,transmembrane serine protease 6,609862,Q8IU80,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30846,TMPRSS7,transmembrane serine protease 7,,Q7RTY8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
HGNC:30079,TMPRSS9,transmembrane serine protease 9,610477,Q7Z410,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:27954,TMPRSS11A,transmembrane serine protease 11A,611704,Q6ZMR5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:25398,TMPRSS11B,transmembrane serine protease 11B,,Q86T26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:24059,TMPRSS11D,transmembrane serine protease 11D,605369,O60235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24465,TMPRSS11E,transmembrane serine protease 11E,610399,Q9UL52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29994,TMPRSS11F,transmembrane serine protease 11F,,Q6ZWK6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:28779,TMPRSS12,transmembrane serine protease 12,,Q86WS5,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
HGNC:29808,TMPRSS13,transmembrane serine protease 13,610050,Q9BYE2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:9490,TMPRSS15,transmembrane serine protease 15,606635,P98073,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:11881,TMSB4X,thymosin beta 4 X-linked,300159,P62328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11882,TMSB4Y,thymosin beta 4 Y-linked,400017,O14604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11879,TMSB10,thymosin beta 10,188399,P63313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30744,TMSB15A,thymosin beta 15A,300939,P0CG34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28612,TMSB15B,thymosin beta 15B,301011,P0CG35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24099,TMTC1,transmembrane O-mannosyltransferase targeting cadherins 1,615855,Q8IUR5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25440,TMTC2,transmembrane O-mannosyltransferase targeting cadherins 2,615856,Q8N394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26899,TMTC3,transmembrane O-mannosyltransferase targeting cadherins 3,617218,Q6ZXV5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25904,TMTC4,transmembrane O-mannosyltransferase targeting cadherins 4,618203,Q5T4D3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21709,TMUB1,transmembrane and ubiquitin like domain containing 1,614792,Q9BVT8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28459,TMUB2,transmembrane and ubiquitin like domain containing 2,,Q71RG4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:15487,TMX1,thioredoxin related transmembrane protein 1,610527,Q9H3N1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:30739,TMX2,thioredoxin related transmembrane protein 2,616715,Q9Y320,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24718,TMX3,thioredoxin related transmembrane protein 3,616102,Q96JJ7,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:25237,TMX4,thioredoxin related transmembrane protein 4,616766,Q9H1E5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:5318,TNC,tenascin C,187380,P24821,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11892,TNF,tumor necrosis factor,191160,P01375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11894,TNFAIP1,TNF alpha induced protein 1,191161,Q13829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11895,TNFAIP2,TNF alpha induced protein 2,603300,Q03169,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:11896,TNFAIP3,TNF alpha induced protein 3,191163,P21580,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11898,TNFAIP6,TNF alpha induced protein 6,600410,P98066,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17260,TNFAIP8,TNF alpha induced protein 8,612111,O95379,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:28279,TNFAIP8L1,TNF alpha induced protein 8 like 1,615869,Q8WVP5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26277,TNFAIP8L2,TNF alpha induced protein 8 like 2,612112,Q6P589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20620,TNFAIP8L3,TNF alpha induced protein 8 like 3,616438,Q5GJ75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11916,TNFRSF1A,TNF receptor superfamily member 1A,191190,P19438,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:11917,TNFRSF1B,TNF receptor superfamily member 1B,191191,P20333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11918,TNFRSF4,TNF receptor superfamily member 4,600315,P43489,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11921,TNFRSF6B,TNF receptor superfamily member 6b,603361,O95407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11923,TNFRSF8,TNF receptor superfamily member 8,153243,P28908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11924,TNFRSF9,TNF receptor superfamily member 9,602250,Q07011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11904,TNFRSF10A,TNF receptor superfamily member 10a,603611,O00220,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11905,TNFRSF10B,TNF receptor superfamily member 10b,603612,O14763,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:11906,TNFRSF10C,TNF receptor superfamily member 10c,603613,O14798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11907,TNFRSF10D,TNF receptor superfamily member 10d,603614,Q9UBN6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11908,TNFRSF11A,TNF receptor superfamily member 11a,603499,Q9Y6Q6,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:11909,TNFRSF11B,TNF receptor superfamily member 11b,602643,O00300,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18152,TNFRSF12A,TNF receptor superfamily member 12A,605914,Q9NP84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18153,TNFRSF13B,TNF receptor superfamily member 13B,604907,O14836,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17755,TNFRSF13C,TNF receptor superfamily member 13C,606269,Q96RJ3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11912,TNFRSF14,TNF receptor superfamily member 14,602746,Q92956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11913,TNFRSF17,TNF receptor superfamily member 17,109545,Q02223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11914,TNFRSF18,TNF receptor superfamily member 18,603905,Q9Y5U5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11915,TNFRSF19,TNF receptor superfamily member 19,606122,Q9NS68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13469,TNFRSF21,TNF receptor superfamily member 21,605732,O75509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11910,TNFRSF25,TNF receptor superfamily member 25,603366,Q93038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11934,TNFSF4,TNF superfamily member 4,603594,P23510,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11938,TNFSF8,TNF superfamily member 8,603875,P32971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11939,TNFSF9,TNF superfamily member 9,606182,P41273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11925,TNFSF10,TNF superfamily member 10,603598,P50591,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11926,TNFSF11,TNF superfamily member 11,602642,O14788,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11927,TNFSF12,TNF superfamily member 12,602695,O43508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11928,TNFSF13,TNF superfamily member 13,604472,O75888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11929,TNFSF13B,TNF superfamily member 13b,603969,Q9Y275,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11930,TNFSF14,TNF superfamily member 14,604520,O43557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11931,TNFSF15,TNF superfamily member 15,604052,O95150,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11932,TNFSF18,TNF superfamily member 18,603898,Q9UNG2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30765,TNIK,TRAF2 and NCK interacting kinase,610005,Q9UKE5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HGNC:16903,TNIP1,TNFAIP3 interacting protein 1,607714,Q15025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19118,TNIP2,TNFAIP3 interacting protein 2,610669,Q8NFZ5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19315,TNIP3,TNFAIP3 interacting protein 3,608019,Q96KP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11940,TNK1,tyrosine kinase non receptor 1,608076,Q13470,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HGNC:19297,TNK2,tyrosine kinase non receptor 2,606994,Q07912,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HGNC:11941,TNKS,tankyrase,603303,O95271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19081,TNKS1BP1,tankyrase 1 binding protein 1,607104,Q9C0C2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:15677,TNKS2,tankyrase 2,607128,Q9H2K2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:17757,TNMD,tenomodulin,300459,Q9H2S6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:22942,TNN,tenascin N,617472,Q9UQP3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
HGNC:11943,TNNC1,"troponin C1, slow skeletal and cardiac type",191040,P63316,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11944,TNNC2,"troponin C2, fast skeletal type",191039,P02585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11945,TNNI1,"troponin I1, slow skeletal type",191042,P19237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11946,TNNI2,"troponin I2, fast skeletal type",191043,P48788,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:11947,TNNI3,"troponin I3, cardiac type",191044,P19429,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:19661,TNNI3K,TNNI3 interacting kinase,613932,Q59H18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11948,TNNT1,"troponin T1, slow skeletal type",191041,P13805,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11949,TNNT2,"troponin T2, cardiac type",191045,P45379,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:11950,TNNT3,"troponin T3, fast skeletal type",600692,P45378,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:11951,TNP1,transition protein 1,190231,P09430,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11952,TNP2,transition protein 2,190232,Q05952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6401,TNPO1,transportin 1,602901,Q92973,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:19998,TNPO2,transportin 2,603002,O14787,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:17103,TNPO3,transportin 3,610032,Q9Y5L0,True,True,False,False,False,False,False,True,False,False,False,True,True,True,True
HGNC:11953,TNR,tenascin R,601995,Q92752,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:11969,TNRC6A,trinucleotide repeat containing adaptor 6A,610739,Q8NDV7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29190,TNRC6B,trinucleotide repeat containing adaptor 6B,610740,Q9UPQ9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:29318,TNRC6C,trinucleotide repeat containing adaptor 6C,610741,Q9HCJ0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:11962,TNRC18,trinucleotide repeat containing 18,,O15417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:11973,TNS1,tensin 1,600076,Q9HBL0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19737,TNS2,tensin 2,607717,Q63HR2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21616,TNS3,tensin 3,606825,Q68CZ2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
